id,title,tags,views,engagement_rate,wpi_score,ocr_text_density,is_success
3xLr_iI430o,"Gak Kamu Sadari, Ternyata Ini 6 Bahasa Tubuh Wanita yang Rindu Kamu #shorts #fakta #faktapsikologi","['Bahasa tubuh wanita ingin disentuh', '12 bahasa tubuh wanita dan artinya', 'Bahasa tubuh Wanita tidak tertarik', 'Bahasa tubuh wanita tertarik pada kita', 'Bahasa tubuh wanita Kangen', 'Isyarat cinta dari wanita', '5 bahasa tubuh wanita jika menyukai pria', 'bahasa tubuh wanita jatuh cinta diam-diam', 'Cara membaca pikiran wanita Lewat bahasa tubuh']",1147,0.00959023539668701,9.59023539668701,0,0
dNk8MZ5_51k,Kekuatan Pikiran Bisa Sembuhkan Sakitmu! #Stoikisme #motivation #kadekmotivationchannel,"['stoicism', 'stoic', 'pengembangan diri']",295043,0.03946882318848439,39.468823188484386,0,0
7F3H-QusNqo,9 Ciri wanita kasih kode tanda dia suka denganmu #rahasiawanita,"['khasanah cinta', 'ciri-ciri wanita', 'ciri-ciri pria', 'ciri-ciri istri', 'ciri-ciri suami']",568650,0.012237756088982678,12.237756088982678,0,0
Zh2yocoZOTw,Kenali Wanita Tertarik Berdasarkan Bahasa Tubuh,"['Kenali Wanita Tertarik Berdasarkan Bahasa Tubuh', 'wanita tertarik', 'bahasa tubuh wanita', 'wanita tertarik berdasarkan bahasa tubuh', 'bahasa tubuh wanita tertarik', 'market cinta', 'seputar cinta', 'kita Dan inilah dia']",2321,0.00990952175786299,9.90952175786299,1,0
4WKqu8WCvHo,"lebih mudah nyari jodoh, perhatikan tanda ini dr aisyah dahlan",[],680612,0.026636321428361535,26.636321428361533,0,0
Kuf_0-3sODw,Cara membuat cowok suka kepada kita ‼️ #shorts,"['Fakta psikologi tentang memikirkan seseorang', 'Fakta psikologi tentang menyukai seseorang', 'Fakta psikologi jika kita tidak bisa melupakan seseorang', 'tanda wanita diam-diam menaruh perasaan pada anda', 'tanda cowok sayang dan serius', 'cara membuat wanita jatuh cinta pada kita', 'cara membuat wanita tertarik kepada kita', 'sifat cowok yang disukai banyak wanita', 'kata kata yang membuat wanita luluh', 'menurut psikologi apa itu cinta', 'Tanda wanita mulai tertarik', 'Cara membuat cowok salting']",287382,0.016726865287317927,16.726865287317928,1,0
WHndXqtaHx0,Ciri Komunikasi Efektif | Public Speaking Class | Sinergi Bicara | Rizqiani Putri,[],382906,0.02107305709495281,21.07305709495281,0,0
l55hmn-uN1g,"Rahasia komunikasi efektif: Bukan cuma bicara, tapi ini! 🤩",[],12968,0.03955891425046268,39.55891425046268,0,0
Oz6OoWko6sc,Konsep Arti Dari Komunikasi Efektif Yang Sebenarnya - #timothyronald #shorts,[],980,0.02142857142857143,21.428571428571427,1,0
Xp3ORTjZHJk,KETRAMPILAN KOMUNIKASI EFEKTIF BAGI KADER POSYANDU  PART 6 POSYANDU ILP,[],5423,0.004609994468006639,4.609994468006639,0,0
k9JbFc9P98c,CARA KOMUNIKASI YANG EFEKTIF AGAR MUDAH DIMENGERTI OLEH LAWAN BICARA,[],161414,0.04969209610070997,49.692096100709975,0,0
XcuUJ-niLeI,3 Rahasia Komunikasi Efektif Yang Harus Anda Ketahui,"['#KomunikasiEfektif', '#MotivasiDiri', '#PublicSpeaking', '#CaraBerbicara', '#TipsKomunikasi', '#PengembanganDiri', '#SkillBerbicara', '#PresentasiSukses', '#RaihPotensi', '#BicaraDenganMakna', '#MindsetPositif', '#MotivasiHarian', '#BeraniBicara', '#SelfImprovement', '#KekuatanKata']",110,0.0,0.0,1,0
EESWfTZBKtI,Tips komunikasi efektif - aturan 7/38/55,[],1024,0.044921875,44.921875,0,0
_SyAA66Fs0Y,Cara Membangun Hubungan dan Komunikasi Efektif #podcast #entrepreneur #tips,[],44736,0.02550518597997139,25.505185979971387,0,0
Sivrg1PWRS4,3 TIPS KOMUNIKASI EFEKTIF,"['public speaking', 'nervous', 'pengucapan awam', 'communication', 'komunikasi', 'talk', 'speak', 'hand gesture', 'confident', 'berpengaruh', 'rizalrashid', 'presentation', 'tips komunikasi', 'KOMUNIKASIBERPENGARUH', 'guru komunikasi', 'communication coach', 'SPEAKTOCONFIDENT', 'EMCEEPRO', 'NOWEVERYONECANSPEAK', 'NECS', 'ANECS', 'TRENDING', 'PUBLICSPEAKING', 'PERSONALCOACHING', 'COMMUNICATION', 'komunikasi efektif']",10323,0.029836287900804028,29.836287900804027,1,0
08OOedcGRjg,Komunikasi Efektif dalam keterampilan pengelolaan Posyandu,[],1503,0.0026613439787092482,2.6613439787092483,1,0
ZcBbT-JB0rE,small talk,"['phendste', 'under the rug', 'small talk']",38270,0.019414685131957148,19.414685131957146,1,0
NyW_MLuM3e0,Russ - SMALL TALK (Official Audio),"['Russ', 'HipHop', 'Rap', 'Music', 'Artist', 'Rapper', 'R&B', 'Russmusic', 'Diemon', 'Russdiemon']",4902570,0.019663768186889734,19.663768186889733,0,0
iXMmlpL4xQE,Ovrkast. - Small Talk ft. Samara Cyn,"['Ovrkast.', 'Samara Cyn', 'IIIXL Studio', 'Hip-Hop', 'Rap']",1426897,0.03546506860691417,35.465068606914166,0,0
YqunQaPQumk,Katy Perry - Small Talk (Official Video),"['katy perry', 'katie perry', 'kp5', 'katy perry small talk', 'small talk katy perry', 'katy perry official video', 'small talk official video', 'small talk lyrics', 'kp small talk', 'katy small talk', 'small talk katy', 'nugget', 'nugget the dog', 'katy perry nugget', 'nugget katy perry', 'katy perry dog', 'katy perry dogs', 'katy perry never really over', 'never really over katy perry']",36256239,0.018073027376060712,18.07302737606071,0,0
t9_8Z3Cwr1Q,Small Talk,"['Roxette', 'Joyride', 'Small Talk']",44889,0.0073069126066519635,7.306912606651964,0,0
6fFc0sqAGAc,Niall Horan - Small Talk (Official Visualizer),"['niall horan', 'heartbreak weather', 'niall horan new album', 'niall horan no judgement', 'niall horan nice to meet ya', 'niall horan black and white', 'niall horan heartbreak weather', 'niall horan dear patience', 'niall horan bend the rules', 'niall horan small talk', 'niall horan put a little love on me', 'niall horan arms of a stranger', 'niall horan everywhere', 'niall horan cross your mind', 'niall horan new angel', 'niall horan san francisco', 'niall horan still', 'small talk', 'straight up to your room']",4632202,0.027620557134598187,27.620557134598187,0,0
u07cFymU0e0,Katy Perry - Small Talk (Lyric Video),"['katy perry', 'katie perry', 'kp5', 'katy perry new song', 'katy perry new music', 'katy perry small talk', 'small talk', 'small talk katy perry', 'katy perry 2019', 'katy perry never really over', 'never really over', 'teenage dream', 'prism', 'katy perry music', 'katy perry live', 'katy perry song', 'katycats']",15112746,0.01782012349046295,17.82012349046295,0,0
ry9SYnV3svc,Small Talk | Everyday English,"['Fun English', 'TOEIC', 'TOEFL', 'English videos', 'ESL', 'Teach English', 'English lessons', 'Casual English', 'EFL', 'TESL', 'TEFL', 'ESL videos', 'ESL conversation', 'learn English', 'ESL teaching materials', 'Pocket Passport', 'www.pocketpassport.com', 'practice English', 'study English', 'ELL', 'ELT', 'natural English conversation', 'Business English', 'small talk', 'English conversation', 'daily English', 'everyday English', 'practical English', 'work', 'job', 'beginner English']",483624,0.014358261790151027,14.358261790151026,1,0
LHIVOa-9AgE,"The Story So Far ""Small Talk""","['The Story So Far', 'Pure Noise Records', 'What You Dont See', 'Small Talk', 'Pure Noise', 'TSSF', 'Parker Cannon', ""What You Don't See 2013"", 'Pop Punk', 'Punk', 'Rock', ""The Story So Far What You Don't See"", 'The Story So Far Small Talk']",887157,0.004854834037267361,4.854834037267361,1,0
Qe5Flg_xXvo,"How to make small talk so fun, it's hard to end the conversation","['self improvement', 'productivity', 'self improvement tips', 'small talk', 'how to small talk', 'small talk how to', 'how to small talk with anyone', 'how to small talk with girls', 'how to small talk at work', 'how to talk to anyone', 'talk to anyone', 'how to talk to girls', 'how to master talking to people', 'conversations', 'improve conversations', 'get better at conversations', 'conversations how to', 'how to talk with', 'talk with', 'how to talk to strangers']",718529,0.06933053502363858,69.33053502363857,1,1
qsmgE8I9pYA,Bagaimana “FIRST IMPRESSION”Jadi “THE BEST IMPRESSION”,[],3800,0.049210526315789475,49.21052631578947,0,0
3W5JNZBFA1M,7 Psychological Tricks To Make a Good First Impression,"['Psych2Go', 'yt:cc=on', 'first impressions', 'make an impression', 'good impression', 'first impression show', 'good first impression', 'impression', 'first impression words', 'first date']",381700,0.027581870578988733,27.581870578988735,1,0
ZmUHuyraFHE,How To Leave THE PERFECT First Impression EVERY TIME!,[],1658473,0.04450901522062765,44.509015220627646,0,0
t1-w-o4F9kk,Kenapa First Impression itu PENTING? Cara Mudah Diterima Banyak Orang,"['high value male', 'high value men', 'first impression']",2159,0.02269569245020843,22.69569245020843,1,0
fylgbBidg6U,How To Make First Impressions Last,"['Vusi', 'Thembekwayo', 'vusi thembekwayo', 'vusi thembekwayo interview', 'vusi thembekwayo masterclass', 'business advice', 'business development', 'personal development', 'motivational speech', 'business ideas', 'first impressions', 'first impressions last forever', 'impressionism art', 'impressions', 'how to', 'how to make first impressions', 'how to make first impression last', 'make first impression', 'make impressions', 'impress']",422154,0.08737332821671712,87.37332821671711,0,1
-vTHm-hhDQQ,Bro's first impression #yorforger #anime,[],6987189,0.03718104662690533,37.18104662690533,0,0
Wefwpd3Q4q0,My first impression of Italy,[],3247233,0.050255710015265305,50.25571001526531,0,0
rUCv4MYLRio,First impressions | Walker Steck | TEDxLakeTravisHigh,"['TEDxTalks', 'English', 'United States', 'Social Science', 'Behavior', 'Body language', 'Communication', 'Connection', 'Empathy', 'Friendship', 'Identity', 'Love', 'Personal growth', 'Positive Thinking', 'Psychology', 'Relationships', 'Self improvement', 'Self-help', 'Social Interaction', 'Youth']",162879,0.009313662289183995,9.313662289183995,0,0
Zfd2NOjZeoI,how to make the best first impression in school,[],2585197,0.06317622989659975,63.17622989659975,0,1
FKhcKm-Vtrw,First Impression (Remastered 2022),"['Akiko Hiramatsu', 'ヒラマツアキコ', '平松晶子', 'Bubblegum Crisis 8 Scoop Chase', 'First Impression', 'ファーストインプレッション']",11097,0.010813733441470668,10.813733441470667,0,0
tNyNm1HnQx4,"Tips Jawab ""Apa Kelebihan Kamu?"" Saat Interview #shorts #vinamuliana #tips #kerja",[],1901228,0.049725756195469456,49.72575619546946,0,0
3qvKBrIwsdo,JAWABAN CERDAS ROCKY GERUNG YANG BIKIN GELENG-GELENG DI RUANG SIDANG‼️,[],605514,0.0009925451764946805,0.9925451764946804,0,0
W-Q3GfkAELM,cara menjawab interview ketika ditanya kelebihan dan kekurangan,[],3324927,0.058117065427301114,58.117065427301114,1,1
yOI45P03ZPY,jawab cepat soal matematika penjumlahan #tanyajawab #jawabcepat #soalujian #ujiansekolah,[],879554,0.010982839029781004,10.982839029781003,0,0
xl9xJ6Cu-bg,JAWABAN CERDAS ROCKY GERUNG KETIKA DICECAR OLEH HAKIM‼️KING OF CRITICAL🔥,[],5175491,0.00025330929954278734,0.25330929954278736,0,0
_Xk_wUG3OxQ,Cara jadi orang genius,[],522184,0.07698435800407519,76.98435800407519,0,1
ViJOGJ6WHpk,Gimana cara ningkatin IQ rendah? Emang bisa? Ternyata… #shorts,[],889827,0.08371964438031212,83.71964438031212,1,1
3DE2w1CKhSM,"JAWABAN CERDAS ROCKY GERUNG BIKIN JAKSA SAKIT HATI‼️""SAUDARA GA TAU MUSTI TANYA SAYA⁉️""",[],5064538,0.0004675648598154461,0.4675648598154461,0,0
wZ2SSrTHtqw,Latihan ngerjain soal tes IQ yuk ! Asah otak biar IQ makin tinggi ! #shorts #iqtest,"['battle test iq jerome', 'tes iq matematika', 'seberapa pintar kamu', 'pengetahuan umum jerome', 'pengetahuan umum yang wajib diketahui', 'tes iq', 'tes iq indonesia', 'tes iq bahasa indonesia', 'tes iq otak', 'tes iq logika', 'tes iq gambar', 'tes iq menjebak', 'asah otak', 'tes logika penalaran', 'tes kepintaran', 'tes kecerdasan', 'tes iq kepribadian', 'tes iq anak', 'pengetahuan umum indonesia', 'pengetahuan umum polri', 'pengetahuan umum cpns', 'tes pengetahuan umum cpns', 'tes tiu', 'tiu cpns', 'cpns', 'tes cpns']",114221,0.010182015566314425,10.182015566314425,1,0
FxK69NYk3AI,Tes Kemampuan Otak,[],7055633,0.03281576578600389,32.815765786003894,0,0
kQuJGOG1x-0,Tawar Menawar dengan Negosiasi Beda loh #bargaining #negosiasi #team #teamwork #kerja #fyp,[],44692,0.025306542557952207,25.306542557952206,0,0
z8WH61TTrm4,2 Trik Penting dalam Negosiasi #shorts,[],18624,0.03849871134020619,38.498711340206185,0,0
qJLc4bqTttk,"Seperti ini cara nego bunga & denda, silahkan simak lengkapnya",[],18070,0.011732152739346984,11.732152739346985,0,0
T2kKpivgKKY,Interview Ditawarkan Gaji Rendah? Trik Nego Gaji  By Vina Muliana,"['Interview Kerja', 'Tes interview kerja', 'Tes Pekerjaan', 'Tes kerja', 'Interview Kerja dengan user', 'Interview', 'Interview kerja', 'Interview online', 'BUMN', 'Tes interview BUMN', 'Tes kerja BUMN', 'Lamaran pekerjaan', 'Interview BUMN', 'Vina Mauliana', 'Tips Interview kerja', 'Trik interview kerja', 'Interview kerja tips', 'Interview Vina Muliana', 'Tips Interview Vina Muliana']",322497,0.05326871257717126,53.26871257717126,0,1
9AUiLwdfa48,"Cara Jago Jualan, The Art of Negotiation #jualan #raymondchin #nego #negosiasi #komunikasi #selling",[],102756,0.05181205963642026,51.81205963642026,0,0
I5VrIrRiAbo,5 TIPS NEGOSIASI AGAR CAPAI KESEPAKATAN SESUAI KEINGINAN || Let's Talk About It,"['Entrepreneur Mindset', 'Mindset', 'Entrepreneur', 'entrepreneurmindset', 'entrepreneur indonesia']",138,0.06521739130434782,65.21739130434783,1,1
guswPVS6oUs,Ternyata Ini Cara Negosiasi Yang Bisa Bikin Kamu Untung RATUSAN JUTA!!,[],14523,0.02244715279212284,22.44715279212284,1,0
vGAeNMKV0PQ,Cara negosiasi seperti boss dan CEO,[],16816,0.027771170313986678,27.77117031398668,0,0
YEkgwGofOpQ,7 Teknik Negosiasi Ala Harvard Business School  - Tung Desem Waringin,"['MOTIVASI', 'BISNIS', 'SUKSES', 'audiobookbahasaindonesia', 'bukuaudiobahasaindonesia', 'ringkasan buku', 'review buku', 'ulasan buku', 'tanadi santoso', 'hongky hojanto', 'marketing', 'financial', 'tung desem waringin', 'hacker', 'pengembangan diri', 'leadership', 'kepemimpinan', 'psikologi', 'hipnotis', 'nlp', 'neuro', 'otak', 'brain', 'biografi', 'kekayaan', 'uang', 'seminar', 'utang']",3687,0.023325196636832114,23.325196636832114,0,0
sfTgYGd9ZdU,Strategi Negosiasi Untuk Telesales | VADS Academy,"['vads', 'pt vads', 'pt vads indonesia', 'vads indonesia', 'animasi', '2d', 'video animasi', 'animation', 'animasi video', 'telesales', 'tips', 'telemarketing', 'sales', 'negosiasi', '2d animasi', '2d animation', 'customer service', 'call center', 'customer experience', 'cx', 'digital cx', 'outsourcing', 'bpo', 'bpo company', 'business outsourcing company', 'outsourcing solution', 'digital', 'digital solution', 'tele sales', 'infomedia', 'teleperformance', 'perusahaan bpo', 'IT']",416,0.002403846153846154,2.403846153846154,0,0
QKmOXM8YWEE,Cara melatih berbicara di depan umum (public speaking) biar lancar || Tips Kak Vina Muliana,[],2040050,0.05136638807872356,51.36638807872356,0,0
x8X0FBiQQcs,Menguasai Panggung: Tips Berbicara di Depan Umum dengan Percaya Diri 🎤👀,[],284833,0.04524756611769001,45.24756611769001,1,0
8kiBAK32zx8,Ini Dia Rahasia Agar Ngomong di Depan Umum Jadi Kayak Lagi Ngobrol Sama Teman Sendiri🤩,[],522912,0.06924874548681231,69.24874548681231,0,1
x2V2f-ouTv0,Kenapa Kita Gugup Kalau Ngomong di Depan Umum?,"['kok', 'bisa', 'kokbisa', 'kokbisa?', 'bisa?', 'indonesia', 'animasi', 'lucu', 'kocak', 'edukasi', 'belajar', 'hiburan', 'menghibur', 'entertainment', 'informatif', 'wawasan', 'sains', 'teknologi', 'technology', 'science']",2706731,0.04687388587931346,46.87388587931346,1,0
qwP4UGWv_ns,Public Speaking 15 Detik: Cara Supaya Gak Belibet Saat Ngomong,[],530679,0.019744515988007815,19.744515988007816,1,0
tZteIBrEau8,Yakin Setiap Tampil | Communication Training | Rizqiani Putri | Sinergi Bicara #publicspeaking,[],194060,0.01389776357827476,13.89776357827476,0,0
vWp4cupAe9k,"Teknik Gerakan Tangan ""Open Palm"" yang Digunakan Saat Public Speaking #tips  #publicspeaking",[],200733,0.029501875625831328,29.501875625831328,0,0
zziYjmtEPLE,4 Tips PUBLIC SPEAKING buat COWOK INTROVERT!,[],139857,0.03875387002438205,38.753870024382046,1,0
gBesXyh3uIk,"STOP CLOSING PUBLIC SPEAKING GAYA LAMA, LAKUIN INI BIAR BERKESAN",[],308023,0.03351373111748149,33.51373111748149,0,0
6XxLLE3iBr4,"terlalu cepat ngomong saat presentasi dan bicara jadi belibet? Tenang, ada solusiny🤩",[],493127,0.0731718198354582,73.17181983545821,0,1
xiZYvs1JE-I,Storytelling tip: Don't start with the point!,"['vinh giang', 'vinhgiang', 'vinh', 'giang', 'communication skills', 'how to improve your communication', 'communication tips', 'how to become a better communication', 'how to improve your voice']",420745,0.04542894152039834,45.42894152039834,0,0
hy_N4io6iNM,UNDERRATED STORYTELLING HACK: Document your stories,"['vinh giang', 'vinhgiang', 'vinh', 'giang', 'communication skills', 'how to improve your communication', 'communication tips', 'how to become a better communication', 'how to improve your voice']",4752048,0.04793975145032205,47.939751450322056,0,0
fc36EbvxQFU,The SECRET ingredient for better storytelling,"['vinh giang', 'vinhgiang', 'vinh', 'giang', 'communication skills', 'how to improve your communication', 'communication tips', 'how to become a better communication', 'how to improve your voice', 'public speaking skills', 'vinh giang public speaking', 'vinh giang communication', 'communication tips vinh giang', 'askvinh communication tips', 'askvinh public speaking tips', 'storytelling', 'storytelling tips', 'storytelling secrets']",205349,0.06018534300142684,60.18534300142684,0,1
5zWEUIG-BcU,How to get better at telling stories,"['vinh giang', 'vinhgiang', 'vinh', 'giang', 'communication skills', 'how to improve your communication', 'communication tips', 'how to become a better communication', 'how to improve your voice', 'public speaking skills', 'public speaking training', 'public speaking course', 'vinh giang public speaking', 'communication course for beginners', 'charisma on command', 'storytelling techniques for presentation', 'storytelling tips', 'story telling english']",425497,0.053389330594575284,53.389330594575284,0,1
Tr3MH3xJbpU,Kevin Hart explains the difference between joke telling and storytelling. #kevinhart,[],189664,0.03488801248523705,34.88801248523705,0,0
OEx8yRbNw9o,3 Storytelling Techniques To Deliver Unforgettable Stories,"['storytelling', 'lessons', 'storytellingtips', 'storytelling techniques', 'best books', 'book recommendations', 'storytelling books best', 'stories', 'storyteller', 'storytellingskills', 'storytelling tips - become a great storyteller', 'storytelling tips', 'storytelling techniques for business', 'how to tell better stories', 'storytelling como fazer', 'art of storytelling', '3 Storytelling Techniques', 'Deliver Unforgettable Stories', 'Techniques To Deliver Unforgettable Stories', 'techniques for storytelling']",217659,0.030138886974579504,30.138886974579503,1,0
zEs1af0VpP8,The Power of Storytelling | eLearning Course,"['Storytelling in business', 'storytelling for business', 'storytelling for business presentations', 'the power of storytelling', 'the power of storytelling ted talk', 'the power of storytelling in business', 'unleash the power of storytelling', 'the power of storytelling conference', 'the power of storytelling pdf', 'the power of storytelling in teaching', 'the power of storytelling book', 'IOSH', 'CPD', 'health and safety', 'elearning', 'training', 'training videos', 'workplace training', 'cpd', 'professional development']",123535,0.012109928360383698,12.109928360383698,1,0
ha8PA-J1IoQ,Belajar Storytelling untuk Social Media Bersama Raditya Dika,"['#RadityaDika', '#SkillAcademybyRuannguru', '#Ruangguru', '#SkillAcademy', '#StoryTelling']",1194419,0.0005174063707961779,0.5174063707961779,0,0
nzDdjIPn4TI,3 Storytelling Techniques to Tell Unforgettable Stories,[],160772,0.036822332246908666,36.822332246908665,0,0
SgxJhTIk2zE,Top 3 Secrets For Effective Storytelling,"['vinh giang', 'vinhgiang', 'vinh', 'giang', 'communication skills', 'how to improve your communication', 'communication tips', 'how to become a better communication', 'how to improve your voice', 'public speaking skills', 'public speaking training', 'public speaking course', 'vinh giang communication', 'communication tips vinh giang', 'askvinh communication tips', 'askvinh public speaking tips', 'communication skills course', 'storytelling tips', 'how to tell better stories', 'master storytelling', 'how to tell a story']",46392,0.0952319365407829,95.2319365407829,0,1
3TDuWrGg4Do,CARA MENGENALI KARAKTER ASLI ORANG - HENNY KRISTIANUS (HEALTHY DATING PART 4),"['Henny Kristianus', 'Khotbah Henny Kristianus', 'Henny', 'Kristianus', 'Henny Kristianus 2019', 'tangan pengharapan', 'pendiri tangan pengharapan', 'yayasan tangan pengharapan', 'pendiri yayasan', 'yayasan sosial']",3633265,0.03153885004259254,31.53885004259254,1,0
8pbTg7P6ncs,Cara Baca Bahasa Tubuh: Tahu Orang Bohong Tanpa Mereka Sadar | Mengetahui Kebohongan dari Mata,"['mystery lovers', 'crime fiction', '#BodyLanguage', '#Kebohongan', '#JamesBorg', '#PintarMemahamiBahasaTubuh', '#TrikPsikologi', '#ShortsIndonesia', '#BahasaTubuh', '#PsikologiManusia', '#DetectLie', '#MindTricks', '#YoutubeShorts', '#TrikBohong', '#TipsKebohongan', '#KebohonganPasangan']",1925,0.014545454545454545,14.545454545454545,1,0
1_FYZmC8ZoI,"Ini cara baca pikiran orang, bukan magic! #Shorts Nasya kaila nazifah",[],5977525,0.10330814174762966,103.30814174762966,0,1
cSCIcEt3SRY,Cara Membaca Pikiran Orang Lain Dengan Mudah,"['cara membaca pikiran orang lain', 'hack pikiran lawan bicara', 'trik mempengaruhi lawan bicara', 'trik mempengaruhi orang lain', 'cara membaca pikiran orang', 'cara membaca pikiran seseorang', 'cara membaca pikiran', 'membaca pikiran orang lain', 'trik psikologi membaca pikiran', 'membaca pikiran', 'mengetahui pikiran orang', 'cara instan membaca pikiran orang lain', 'cara mudah membaca pikiran orang lain', 'cara membaca pikiran orang lain dengan mudah', 'baca pikiran', 'cara membaca pikiran orang lain nyata']",291,0.03436426116838488,34.364261168384886,1,0
eJkJ2P6qZ7E,CARA MELIHAT SIFAT SESEORANG DARI WAJAHNYA!,[],5457617,0.023500183321768457,23.500183321768457,0,0
z16qTDTE7CU,Cara mengenal karakter manusia | tips psikologis membaca karakter orang | warga sipil,"['okb', 'bay okb', 'tips psikologis membaca karakter orang', 'memahami karakter manusia', 'membaca karakter manusia', 'cara mengenal karakter manusia', 'cara mengenal karakter asli orang', 'cara mengenal karakter asli', 'memahami tipe kepribadian orang', 'memahami tipe kepribadian', 'mengenal karakter manusia']",1328,0.02108433734939759,21.08433734939759,1,0
m8vq0sH18Lc,Latihan membaca kalimat 5 huruf lagi #membaca #kalimat #sd #tk #belajar #bahasaindonesia #kata,"['belajar membaca', 'membaca tanpa mengeja', 'membaca kalimat', 'latihan membaca', 'gemar literasi', 'ajak anak membaca', 'buat anak suka membaca', 'pintar membaca', 'membaca kalimat tanpa mengeja']",157501,0.006584085180411553,6.584085180411553,1,0
p23NctaQUkM,Cara Membaca Pikiran Orang Lain - Psikologi,"['cara membaca pikiran orang lain', 'cara membaca pikiran orang lain nyata', 'Trik membaca pikiran orang lain', 'membaca pikiran pasangan', 'Tutorial membaca pikiran', 'permainan psikologi membaca pikiran', 'permainan membaca pikiran', 'Trik psikologi yang bisa dipraktekkan sehari-hari', 'Trik psikologi sederhana', 'Trik', 'Psikologi', 'Catatan Si Ridwan']",6838,0.0375840889148874,37.584088914887396,0,0
0yyGyYVmv6Y,Seni Membaca Pikiran Orang Lain‼️#darkpsychology #johanliebert #manipulator #trikmanipulasi,"['cara memanipulasi orang', 'cara memanipulasi pikiran orang lain', 'cara mengontrol orang', 'trik manipulasi', 'trik manipulasi ampuh', 'psikologi gelap', 'dark psikologi', 'psikologi indonesia', 'cara memanipulasi seperti johan liebert', 'cara menjadi johan liebert', 'johan liebert edits', 'johan liebert edit', 'trik manipulasi johan liebert']",1030715,0.08089918163604876,80.89918163604875,0,1
tN7yePTaOIc,Buku Belajar Membaca,[],721739,0.005317711804405748,5.317711804405748,0,0
t2z9mdX1j4A,Improve Your Listening Skills with Active Listening,"['active listening', 'listening skills', 'communication', 'Listening', 'improve listening', 'communication skills', 'career skills', 'better listening', 'improve communication', 'mind tools']",1262833,0.0038888752511218824,3.8888752511218825,0,0
Vst8eapAmHI,Easy English Conversation for Beginners l Improve Your English Listening Skills,"['english conversation for beginners', 'english for beginners', 'learn english for beginners', 'english lessons for beginners', 'learning english for beginners', 'learn english for beginner', 'english conversation', 'basic english conversation', 'american english conversation', 'daily english conversation', 'spoken english', 'english conversation practice', 'improve english listening skills', 'improve your english listening', 'improve listening skills english', 'improve your listening skills']",408393,0.022216345529918486,22.216345529918485,1,0
52hgbqwDd5s,How Do I Improve My Reading and Listening?,[],2218175,0.04630202756770769,46.30202756770769,0,0
erjMgola4fQ,A1 English Listening Practice - Language Learning,"['conner ingles', 'conneringles', 'connor ingles', 'polyglossa', 'poly glossa', 'english listening', 'listening comprehension', 'listening practice', 'learn english', 'understand english', 'how to learn', 'como aprender', 'aprender ingles', 'falar ingles', 'hablar ingles', 'entender ingles', 'compreensao', 'comprension', 'language learning', 'a1 listening', 'beginner english', 'hellotalk', 'duolingo', 'italki', 'lingq']",9413963,0.026216376673670803,26.2163766736708,0,0
DJ6R57haWJE,What did he say?! VERY BRITISH English listening test #english #papateachme #englishlistening,[],1629259,0.015503980643961458,15.503980643961457,0,0
gyhdnky7OIQ,How can I improve my 👂 listening?,"['speak English', 'bbc english', 'English teacher', '英語', '영어', 'อังกฤษ', 'Anh', 'English grammar', 'IELTS', 'British English', 'English pronunciation', 'English lesson', 'idiom', 'English expressions', 'BBC Learning English', 'slang', 'English speaking', 'ELT', 'Ingilizce', 'bbc', 'English class', '6 minute', 'English speaking practice', 'English podcast', 'podcast English', '6 minit', '6 minitues', '6 minute english bbc', 'speking english', 'english spek', '6min', 'inglish', 'inglis', 'englis', 'news english', 'anglis', '6 minutes english']",136138,0.04120818581145602,41.20818581145602,1,0
U63tSTeepVc,English Speaking and Listening Practice for Beginners,"['english listening practice', 'english speaking practice', 'english speaking', 'listening practice', 'speaking practice', 'speak english', 'english learning shorts', 'listening skills', 'speaking skills', 'learn english', 'practice english speaking', 'practice english']",1809527,0.03932685171318251,39.326851713182506,1,0
Q8St7V3ZDfo,Advanced Listening Quiz,"['hadar shemesh', 'listening practice', 'english listening practice', 'listening quiz', 'listening test', 'learn english listening', 'english listening quiz', 'listening english practice', 'listening\xa0quiz', 'listening quiz english', 'english listening quiz can you understand', 'advanced listening', 'advanced listening test', 'advanced listening quiz', 'english listening comprehension', 'english listening', 'listening quiz with answers']",180874,0.02001393235069717,20.01393235069717,0,0
x-gpFgtXCF4,How to improve your listening skills,"['listening', 'listening skills', 'audio', 'podcasts', 'radio', 'listening in English', 'listening test', 'listening exam']",547947,0.00688205246127819,6.88205246127819,1,0
m8g1eYsu2Ro,Can you understand what I say? Listening Challenge!,"['#Grammar', '#EnglishGrammar', '#LearnEnglish']",4138800,0.06584468928191746,65.84468928191745,0,1
hu8hfAJU0oI,Cara Mudah Agar Disukai Banyak Orang #tips #tipswanita,"['cara agar disukai banyak orang', 'disukai banyak orang', 'supaya disukai banyak orang', 'amalan agar disukai banyak orang', 'cara disukai banyak orang', 'doa agar disukai banyak orang', 'cara menjadi pribadi yang disukai banyak orang', 'agar disukai banyak orang', 'doa agar disukai banyak wanita', 'cara disukai orang', 'cara agar disukai banyak orang menurut islam', 'agar di sukai banyak orang', 'tips agar disukai banyak orang', 'tips', 'beauty', 'intenskin', 'wanita', 'shorts', 'skincare', 'skincare routine', '2023', 'indonesia']",218371,0.00649353622962756,6.49353622962756,0,0
